"ID_Site";"Code_Parcelle";"Programme";"Annee";"Protocole";"Code_Methode";"AB_tot";"BM_tot";"AB_EPI";"AB_EPA";"AB_ANS";"AB_END";"AB_GF_X";"BM_EPI";"BM_EPA";"BM_ANS";"BM_END";"BM_GF_X";"Div_Fonc";"AB_AD";"AB_JV";"AB_SA";"BM_AD";"BM_JV";"BM_SA";"AB_AD_EPI";"AB_AD_EPA";"AB_AD_ANS";"AB_AD_END";"Richesse";"Shannon";"Equitabilite";"AB_AAA";"AB_AB";"AB_ACCT";"AB_ACCX";"AB_ACU";"AB_AI";"AB_AM";"AB_ARR";"AB_AX";"AB_DM";"AB_DRR";"AB_DV";"AB_DX";"AB_EFX";"AB_LC";"AB_LRC";"AB_LT";"AB_LX_A";"AB_LX_E";"AB_MP";"AB_NCCT";"AB_NCM";"AB_NG";"AB_NLL";"AB_NN";"AB_NX_A";"AB_NX_N";"AB_OC";"AB_OX";"AB_X_E";"BM_AAA";"BM_AB";"BM_ACCT";"BM_ACCX";"BM_ACU";"BM_AI";"BM_AM";"BM_ARR";"BM_AX";"BM_DM";"BM_DRR";"BM_DV";"BM_DX";"BM_EFX";"BM_LC";"BM_LRC";"BM_LT";"BM_LX_A";"BM_LX_E";"BM_MP";"BM_NCCT";"BM_NCM";"BM_NG";"BM_NLL";"BM_NN";"BM_NX_A";"BM_NX_N";"BM_OC";"BM_OX";"BM_X_E";"Date_Prelevement";"Code_Postal";"Ville";"Departement";"Anc_Region";"Region";"Long";"Lat";"Categorie_Milieu_Niv1";"SousCategorie_Milieu_Niv2";"OS";"Ferti_";"w_sol_";"SableF";"SableG";"LimonF";"LimonG";"Argile";"Sables";"Limons";"Texture_GEPPA";"MO";"C_tot";"C_org";"C_org_ou_tot";"C.N";"N_tot";"N_org_ou_tot";"CaCO3_tot";"pH_eau";"pH_eau_ou_kcl";"Commentaire_META";"AB_ACPX";"AB_NCCR";"AB_X_N";"BM_ACPX";"BM_NCCR";"BM_X_N"
"TIDM_RURAL_PR_173";"TIDM_RURAL_PR_173";"Pro’Dij";"2021";"TB";"TB";525;51,20625;0;6,25;100;418,75;0;0;3,28125;16,7375;31,1875;0;9;112,5;368,75;43,75;10,9639705882353;33,4953814338235;6,74689797794118;0;0;12,5;100;4,5;1,79;0,77;0;0;0;87,5;0;6,25;0;112,5;0;0;0;0;0;0;0;0;0;6,25;0;0;162,5;0;0;100;0;0;0;0;0;0;0;0;0;6,78858762254902;0;0,619921875;0;6,46669730392157;0;0;0;0;0;0;0;0;0;3,28125;0;0;12,3529181985294;0;0;16,7375;0;0;0;0;0;0;"23/09/2021";"21640";"Flagey-Echézeaux";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,99014707400122;47,1553648074714;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;71;31;291;291;316;102;582;"limon argileux";41;23,6960911750793;23,6960911750793;23,6960911750793;9,99;2,37154021859169;2,37154021859169;NA;7,06;7,06;"Limons, argiles, sables, C, N et MO en g/kg";50;0;0;4,959375;0;0
"TIDM_RURAL_PR_174";"TIDM_RURAL_PR_174";"Pro’Dij";"2021";"TB";"TB";125;16,0625;0;0;43,75;81,25;0;0;0;11,16875;4,89375;0;6;31,25;93,75;0;3,48291666666667;12,5795833333333;0;0;0;6,25;25;2;0,92;0,92;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43,75;0;0;31,25;0;0;0;0;0;0;0;0;0;0;3,07291666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,16875;0;0;1,82083333333333;0;0;0;"22/09/2021";"21540";"Montoillot";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,64669049950595;47,271796336967;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;38;24;358;160;420;62;518;"argile";63,7;37,3139810562134;36,8339810562134;36,8339810562134;9,8;3,7592750787735;3,7592750787735;4;6,88;6,88;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_175";"TIDM_RURAL_PR_175";"Pro’Dij";"2021";"TB";"TB";450;86,96875;6,25;0;156,25;287,5;0;0,3875;0;35,08125;51,5;0;7;137,5;287,5;25;28,085219017094;54,326030982906;4,5575;0;0;25;112,5;4,25;2,29;0,89;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;143,75;0;0;156,25;0;0;0;31,25;0;0;0;0;0;13,597557997558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3875;0;23,7567689255189;0;0;35,08125;0;0;0;6,64835164835165;0;0;"21/09/2021";"21120";"Villecomte";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,04451050039789;47,5110183299762;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;70;77;445;216;192;147;661;"limon";95,1;117,475004196167;54,955004196167;54,955004196167;9,17;5,9923779964447;5,9923779964447;521;8,01;8,01;"Limons, argiles, sables, C, N et MO en g/kg";0;37,5;0;0;7,49732142857142;0
"TIDM_RURAL_PR_176";"TIDM_RURAL_PR_176";"Pro’Dij";"2021";"TB";"TB";200;22,55;0;12,5;87,5;100;0;0;1,975;16,73125;3,84375;0;6;37,5;156,25;6,25;3,69492788461538;18,6190144230769;0,236057692307692;0;0;12,5;25;2,75;1,51;0,95;0;0;0;37,5;0;0;0;62,5;0;0;0;0;0;0;0;0;0;12,5;0;0;0;6,25;0;81,25;0;0;0;0;0;0;0;0;0;1,41634615384616;0;0;0;2,42740384615385;0;0;0;0;0;0;0;0;0;1,975;0;0;0;1,0640625;0;15,6671875;0;0;0;0;0;0;"20/09/2021";"21260";"Foncegrive";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,14906797398298;47,6322808123284;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;21;4;279;103;593;25;382;"limon";92,1;53,6063528060913;53,2463528060913;53,2463528060913;9,38;5,67474007606506;5,67474007606506;3;6,77;6,77;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_177";"TIDM_RURAL_PR_177";"Pro’Dij";"2021";"TB";"TB";125;17,6125;0;0;37,5;87,5;0;0;0;8,3625;9,25;0;6;31,25;87,5;6,25;5,60395833333333;11,1747916666667;0,83375;0;0;6,25;25;2,5;0,92;0,92;0;0;0;37,5;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,5;0;0;25;0;0;0;0;0;0;3,92;0;3,1275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,3625;0;0;2,2025;0;0;0;"23/09/2021";"21260";"Selongey";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,25041250040889;47,5773831690935;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;9;6;364;171;450;15;535;"argile";65,2;38,1394147872925;37,6594147872925;37,6594147872925;10,2;3,70346218347549;3,70346218347549;4;7,37;7,37;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_178";"TIDM_RURAL_PR_178";"Pro’Dij";"2021";"TB";"TB";143,75;25,975;0;0;118,75;25;0;0;0;22,8874999999999;3,0875;0;3;25;118,75;0;4,92380952380953;21,0511904761904;0;0;0;12,5;12,5;1,5;0;NA;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118,75;0;0;12,5;0;0;0;0;0;0;0;0;0;0;1,6125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22,8874999999999;0;0;1,475;0;0;0;"21/09/2021";"21580";"Barjon";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,95551949965968;47,6132164994737;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;77;327;206;91;299;404;297;"limon argileux";77,4;113,501272201538;44,7412722015381;44,7412722015381;9,33;4,79406774044037;4,79406774044037;573;8,01;8,01;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_179";"TIDM_RURAL_PR_179";"Pro’Dij";"2021";"TB";"TB";225;23,51875;0;12,5;43,75;168,75;0;0;0,6625;7,575;15,28125;0;6;81,25;137,5;6,25;8,72797619047618;14,275496031746;0,515277777777778;0;0;6,25;75;2,25;1,47;0,93;0;0;0;0;0;0;0;81,25;0;0;0;0;0;0;0;0;0;12,5;0;0;87,5;0;0;43,75;0;0;0;0;0;0;0;0;0;0;0;0;0;7,31448412698412;0;0;0;0;0;0;0;0;0;0,6625;0;0;7,96676587301588;0;0;7,575;0;0;0;0;0;0;"21/09/2021";"21610";"Saint-Seine-sur-Vingeanne";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,42741524608551;47,5147730075791;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;63;9;299;244;385;72;543;"limon argileux";54,1;31,5351176261902;31,2951176261902;31,2951176261902;9,94;3,14846992492676;3,14846992492676;2;6,9;6,9;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_180";"TIDM_RURAL_PR_180";"Pro’Dij";"2021";"TB";"TB";162,5;29,18125;0;0;25;137,5;0;0;0;17,00625;12,175;0;6;43,75;112,5;6,25;12,9987847222222;9,83871527777777;6,34375;0;0;18,75;25;2,25;0,92;0,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118,75;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,5545138888889;0;0;17,00625;0;0;0;0;0;0;"21/09/2021";"21440";"Pellerey";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,81421850001126;47,5142464983503;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;99;150;325;176;250;249;501;"limon argileux";84,7;123,592004776001;48,952004776001;48,952004776001;9,17;5,34114062786102;5,34114062786102;622;8,03;8,03;"Limons, argiles, sables, C, N et MO en g/kg";18,75;0;0;1,62048611111111;0;0
"TIDM_RURAL_PR_181";"TIDM_RURAL_PR_181";"Pro’Dij";"2021";"TB";"TB";312,5;46,73125;0;0;181,25;131,25;0;0;0;39,15625;7,575;0;6;50;262,5;0;12,9428571428571;33,7883928571429;0;0;0;31,25;18,75;2,75;1,4;0,88;0;0;0;0;0;0;0;81,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;181,25;0;0;50;0;0;0;0;0;0;0;0;0;0;5,19272321428571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39,15625;0;0;2,38227678571429;0;0;0;"22/09/2021";"21320";"Civry-en-Montagne";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,6173343327545;47,2907229959614;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;45;46;276;130;503;91;406;"limon argileux";77,1;51,5162181854248;44,5562181854248;44,5562181854248;9,42;4,73183929920197;4,73183929920197;58;7,85;7,85;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_182";"TIDM_RURAL_PR_182";"Pro’Dij";"2021";"TB";"TB";31,25;1,2625;0;0;0;31,25;0;0;0;0;1,2625;0;0;0;31,25;0;0;1,2625;0;0;0;0;0;0,5;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;1,01875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,24375;0;0;0;"22/09/2021";"21440";"Chanceaux";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,72926574883218;47,5271434923132;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;40;150;394;171;245;190;565;"argile";111;92,6076221466064;64,1676221466064;64,1676221466064;9,49;6,76494896411896;6,76494896411896;237;7,95;7,95;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_183";"TIDM_RURAL_PR_183";"Pro’Dij";"2021";"TB";"TB";125;10,64375;0;0;6,25;118,75;0;0;0;0,8;9,84375;0;2;25;87,5;12,5;2,334375;7,396875;0,9125;0;0;0;25;2,25;1;1;0;0;0;18,75;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;0;0;87,5;0;0;0;0;6,25;0;0;0;0;0;0;0;1,55729166666667;0;0;0;0,78125;0;0;0;0;0;0;0;0;0;0;0;0;7,50520833333335;0;0;0;0;0,8;0;0;0;0;"22/09/2021";"21440";"Vaux-Saules";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,80415843924772;47,4595995260689;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;64;88;274;195;379;152;469;"argile";69,8;50,3981590270996;40,3181590270996;40,3181590270996;10,6;3,79799455404282;3,79799455404282;84;8,01;8,01;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_184";"TIDM_RURAL_PR_184";"Pro’Dij";"2021";"TB";"TB";200;45,675;0;0;87,5;112,5;0;0;0;38,03125;7,64375;0;6;37,5;150;12,5;17,0520833333333;23,7432291666667;4,8796875;0;0;18,75;18,75;2,75;1,36;0,86;0;0;0;0;0;0;0;62,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87,5;0;0;18,75;0;0;0;0;0;0;0;0;0;0;3,77864583333334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38,03125;0;0;0,625520833333332;0;0;0;"29/09/2021";"21540";"Blaisy-Bas";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,72323099976974;47,3719478331203;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;84;38;313;165;400;122;478;"sable limoneux";52,8;30,6493973731995;30,5293973731995;30,5293973731995;10,3;2,95618891716003;2,95618891716003;1;7,26;7,26;"Limons, argiles, sables, C, N et MO en g/kg";31,25;0;0;3,23958333333335;0;0
"TIDM_RURAL_PR_185";"TIDM_RURAL_PR_185";"Pro’Dij";"2021";"TB";"TB";187,5;36,88125;6,25;31,25;18,75;131,25;0;0,10625;9,54375;8,5375;18,69375;0;10;62,5;112,5;12,5;11,0763888888889;16,1048611111111;9,7;0;0;0;62,5;3,25;1,92;0,96;0;0;0;75;0;0;0;31,25;0;0;0;0;0;0;0;0;0;31,25;6,25;0;0;0;0;18,75;0;0;18,75;6,25;0;0;0;0;0;5,08055555555555;0;0;0;10,09375;0;0;0;0;0;0;0;0;0;9,54375;0,10625;0;0;0;0;8,5375;0;0;1,50069444444444;2,01875;0;0;"21/09/2021";"21410";"Baulme-la-Roche";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,77526983370958;47,3490839955308;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;89;20;265;212;414;109;477;"argile";54,8;32,3777723312378;31,6577723312378;31,6577723312378;10,1;3,13893496990204;3,13893496990204;6;7,5;7,5;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_186";"TIDM_RURAL_PR_186";"Pro’Dij";"2021";"TB";"TB";650;132,4125;12,5;37,5;225;375;0;0,81875;5,425;104,61875;21,55;0;9;156,25;475;18,75;37,5668784340659;90,3307778159342;4,51484375;6,25;0;62,5;87,5;4;1,25;0,79;0;0;0;12,5;0;0;0;343,75;0;0;0;0;6,25;0;6,25;0;0;37,5;0;0;18,75;0;0;225;0;0;0;0;0;0;0;0;0;0,6375;0;0;0;19,7708333333333;0;0;0;0;0,05;0;0,76875;0;0;5,425;0;0;1,14166666666667;0;0;104,61875;0;0;0;0;0;0;"22/09/2021";"21690";"Boux-sous-Salmaise";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,63821833329615;47,4748903353512;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;51;22;420;188;319;73;608;"argile";81,8;50,1783084869385;47,2983084869385;47,2983084869385;9,14;5,173659324646;5,173659324646;24;7,74;7,74;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_187";"TIDM_RURAL_PR_187";"Pro’Dij";"2021";"TB";"TB";500;77,38125;0;0;137,5;362,5;0;0;0;41,51875;35,8625;0;6;137,5;343,75;18,75;18,6943181818182;55,2208901515151;3,46604166666667;0;0;18,75;118,75;3;0,94;0,94;0;0;0;81,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137,5;0;0;37,5;0;0;0;0;0;0;7,94318181818182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,51875;0;0;3,67007575757577;0;0;0;"23/09/2021";"21110";"Izeure";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,11644723010328;47,1448574988848;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;84;24;260;172;460;108;432;"argile";53,1;30,6967282295227;30,6967282295227;30,6967282295227;9,48;3,23790371417999;3,23790371417999;NA;6,12;6,12;"Limons, argiles, sables, C, N et MO en g/kg";243,75;0;0;24,2492424242424;0;0
"TIDM_RURAL_PR_188";"TIDM_RURAL_PR_188";"Pro’Dij";"2021";"TB";"TB";218,75;58,95;6,25;0;81,25;131,25;0;0,08125;0;41,95;16,91875;0;7;81,25;131,25;6,25;21,6073263888889;36,5051736111111;0,8375;0;0;25;56,25;2,5;1,15;0,73;0;0;0;25;0;0;0;12,5;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;81,25;0;0;12,5;0;0;0;0;0;0;3,35;0;0;0;1,675;0;0;0;0;0;0;0;0;0;0;0,08125;0;0;0;0;41,95;0;0;2,15902777777778;0;0;0;"22/09/2021";"21540";"Remilly-en-Montagne";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,71182033382551;47,2883980031346;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;63;63;363;168;343;126;531;"limon argileux";64,3;37,1485280990601;37,1485280990601;37,1485280990601;9,79;3,79290461540222;3,79290461540222;NA;5,64;5,64;"Limons, argiles, sables, C, N et MO en g/kg";81,25;0;0;9,73472222222222;0;0
"TIDM_RURAL_PR_189";"TIDM_RURAL_PR_189";"Pro’Dij";"2021";"TB";"TB";450;50,21875;0;12,5;87,5;350;0;0;7,9375;23,98125;18,3;0;6;93,75;318,75;37,5;12,3035781926407;32,5031948953824;5,41197691197691;0;6,25;12,5;75;3,5;1,32;0,83;0;0;0;275;0;0;18,75;37,5;0;0;0;0;0;0;0;0;12,5;0;0;0;18,75;0;0;87,5;0;0;0;0;0;0;0;0;0;15,0460137085137;0;0;0,484821428571428;1,23295454545454;0;0;0;0;0;0;0;0;7,9375;0;0;0;1,53621031746032;0;0;23,98125;0;0;0;0;0;0;"22/09/2021";"21121";"Val-Suzon";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,93776783350482;47,4278426682124;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;62;152;342;112;332;214;454;"argile";79,7;82,907600402832;46,067600402832;46,067600402832;10,4;4,44849461317062;4,44849461317062;307;8,11;8,11;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_190";"TIDM_RURAL_PR_190";"Pro’Dij";"2021";"TB";"TB";287,5;59,36875;0;6,25;143,75;137,5;0;0;0,06875;40,49375;18,80625;0;2;50;231,25;6,25;9,01832264957265;47,6330662393162;2,7173611111111;0;0;6,25;43,75;3,25;0;NA;0;0;0;25;0;0;0;75;0;0;0;0;0;0;0;0;0;6,25;0;0;31,25;0;143,75;0;0;0;0;6,25;0;0;0;0;0;3,25;0;0;0;10,9305288461538;0;0;0;0;0;0;0;0;0;0,06875;0;0;3,65985576923077;0;40,49375;0;0;0;0;0,965865384615388;0;0;"21/09/2021";"21120";"Spoy";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,17417030093677;47,4283444258039;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;127;81;340;301;151;208;641;"limon";24,9;14,3887221813202;14,3887221813202;14,3887221813202;10,8;1,32689118385315;1,32689118385315;NA;5,96;5,96;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_191";"TIDM_RURAL_PR_191";"Pro’Dij";"2021";"TB";"TB";25;1;0;0;0;25;0;0;0;0;1;0;0;0;25;0;0;1;0;0;0;0;0;0,75;0;0;0;0;0;0;0;0;0;0;18,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0,50625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,49375;0;0;0;"23/09/2021";"21120";"Is-sur-Tille";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,08643083336255;47,5120721644461;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;45;59;368;160;368;104;528;"argile";119;84,6336936950684;69,0336936950684;69,0336936950684;9,59;7,1994286775589;7,1994286775589;130;7,91;7,91;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_192";"TIDM_RURAL_PR_192";"Pro’Dij";"2021";"TB";"TB";18,75;2,0125;0;0;0;18,75;0;0;0;0;2,0125;0;0;12,5;6,25;0;1,34166666666667;0,670833333333333;0;0;0;0;12,5;0,25;0;0;0;0;0;18,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,0125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"23/09/2021";"21220";"Morey-Saint-Denis";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,94032912866279;47,2009398584352;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;33;65;292;67;543;98;359;"argile";62;41,8529367446899;35,8529367446899;35,8529367446899;9,68;3,70239198207855;3,70239198207855;50;8,03;8,03;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_193";"TIDM_RURAL_PR_193";"Pro’Dij";"2021";"TB";"TB";656,25;114,61875;0;75;87,5;493,75;0;0;46,16875;35,90625;32,54375;0;9;306,25;312,5;37,5;33,1639418238263;75,295597980924;6,1592101952496;0;6,25;6,25;293,75;4,25;1,99;0,86;0;0;0;12,5;0;0;0;375;0;0;0;0;0;0;0;0;75;0;0;0;106,25;0;0;87,5;0;0;0;0;0;0;0;0;0;0,6203125;0;0;0;24,143140328874;0;0;0;0;0;0;0;0;46,16875;0;0;0;7,78029717112599;0;0;35,90625;0;0;0;0;0;0;"20/09/2021";"21310";"Bèze";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,26792250017331;47,4744809978204;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;124;264;260;133;219;388;393;"argile";46;71,9779539108276;26,6179539108276;26,6179539108276;11,3;2,35042527318001;2,35042527318001;378;8,23;8,23;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_194";"TIDM_RURAL_PR_194";"Pro’Dij";"2021";"TB";"TB";43,75;2,00625;0;0;0;43,75;0;0;0;0;2,00625;0;0;6,25;31,25;6,25;0,3640625;1,278125;0,3640625;0;0;0;6,25;1;0;0;0;0;0;31,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;0;1,45885416666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,547395833333333;0;0;0;"21/09/2021";"21120";"Marcilly-sur-Tille";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,15124866643723;47,5225343315669;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;68;180;266;140;346;248;406;"argile";65,8;76,4182233810425;38,0182233810425;38,0182233810425;10,3;3,69086712598801;3,69086712598801;320;8,08;8,08;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_PR_195";"TIDM_RURAL_PR_195";"Pro’Dij";"2021";"TB";"TB";231,25;60,4937499999999;0;0;175;56,25;0;0;0;54,7749999999999;5,71875;0;6;62,5;162,5;6,25;14,3586309523809;43,3127976190476;2,82232142857143;0;0;25;37,5;2,5;0,72;0,72;0;0;0;37,5;0;0;0;18,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;0;0;0;0;0;0;0;0;0;4,0125;0;0;0;1,70625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54,7749999999999;0;0;0;0;0;0;"23/09/2021";"21560";"Arc-sur-Tille";"21";"Bourgogne";"Bourgogne-Franche-Comté";5,18646050024777;47,3547994993005;"2_Agricole";"21_Agricole ouvert";"OS_210";NA;NA;39;68;294;118;481;107;412;"sable";86,4;67,5839042663574;49,9439042663574;49,9439042663574;9,49;5,26096999645233;5,26096999645233;147;8,01;8,01;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_VI_216";"TIDM_RURAL_VI_216";"Pro’Dij";"2021";"TB";"TB";43,75;20,05;0;6,25;31,25;6,25;0;0;0,1625;19,675;0,2125;0;3;0;43,75;0;0;20,05;0;0;0;0;0;1,25;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;0;31,25;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1625;0;0;0;0;0;0;0;19,675;0,2125;0;0;0;"04/10/2021";"21220";"Fixin";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,97351488108001;47,2524699530553;"2_Agricole";"21_Agricole ouvert";"OS_218";NA;NA;77;146;245;176;356;223;421;"limon argileux";36,5;43,1868362426758;21,1068362426758;21,1068362426758;11,7;1,80879160761833;1,80879160761833;184;8,27;8,27;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_VI_217";"TIDM_RURAL_VI_217";"Pro’Dij";"2021";"TB";"TB";150;10,78125;0;31,25;0;118,75;0;0;3,6875;0;7,09375;0;6;31,25;118,75;0;1,90510416666667;8,87614583333333;0;0;0;0;31,25;2;0,81;0,81;0;0;0;112,5;0;0;0;0;0;0;0;0;0;0;0;0;0;31,25;0;0;0;0;0;0;0;0;6,25;0;0;0;0;0;0;6,59375;0;0;0;0;0;0;0;0;0;0;0;0;0;3,6875;0;0;0;0;0;0;0;0;0,5;0;0;0;"04/10/2021";"21220";"Fixin";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,97688643173553;47,249200723689;"2_Agricole";"21_Agricole ouvert";"OS_218";NA;NA;82;50;267;194;407;132;461;"limon sableux";24,8;19,8791539669037;14,3591539669037;14,3591539669037;11,2;1,28734037280083;1,28734037280083;46;8,32;8,32;"Limons, argiles, sables, C, N et MO en g/kg";0;0;0;0;0;0
"TIDM_RURAL_VI_218";"TIDM_RURAL_VI_218";"Pro’Dij";"2021";"TB";"TB";81,25;13,2875;0;12,5;50;18,75;0;0;1,35625;11,3625;0,56875;0;2;6,25;68,75;6,25;1,83;9,6275;1,83;0;0;6,25;0;1,25;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,5;0;0;0;0;0;50;0;0;6,25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,35625;0;0;0;0;0;11,3625;0;0;0,225;0;0;0;"04/10/2021";"21160";"Couchey";"21";"Bourgogne";"Bourgogne-Franche-Comté";4,97398866645502;47,2548880007438;"2_Agricole";"21_Agricole ouvert";"OS_218";NA;NA;112;87;205;167;429;199;372;"limon argileux";32,2;30,2285122871399;18,5885122871399;18,5885122871399;10,9;1,71201378107071;1,71201378107071;97;8,29;8,29;"Limons, argiles, sables, C, N et MO en g/kg";0;0;12,5;0;0;0,34375
